id,author/disease,gene,article_count
6672,Qian D/Disease of mental health,somatostatin,1
4705,Li W/Disease of mental health,somatostatin,3
9070,Xue J/Disease of mental health,somatostatin,1
9000,Wu Y/Disease of mental health,somatostatin,6
8761,Wang Z/Disease of mental health,somatostatin,6
7592,Shi T/Disease of mental health,somatostatin,1
4698,Li S/Disease of mental health,somatostatin,3
9125,Yang J/Disease of mental health,somatostatin,3
6689,Qiu S/Disease of mental health,somatostatin,4
8749,Wang S/Disease of mental health,somatostatin,7
7642,Shu Y/Disease of mental health,somatostatin,2
1324,Chen L/Disease of mental health,somatostatin,7
8747,Wang Q/Disease of mental health,somatostatin,5
9256,Yuan TF/Disease of mental health,somatostatin,1
9398,Zhou D/Disease of mental health,somatostatin,1
4893,Lu W/Disease of mental health,somatostatin,3
4174,Klonoff DC/Disease of mental health,insulin,1
5897,Nguyen KT/Disease of mental health,insulin,1
9056,Xu NY/Disease of mental health,insulin,1
3052,Gutierrez A/Disease of mental health,insulin,1
2191,Espinoza JC/Disease of mental health,insulin,1
8622,Vidmar AP/Disease of mental health,insulin,1
8919,Wilson C/Disease of mental health,insulin,1
1180,Carpenter J/Disease of mental health,insulin,1
6283,Park S/Disease of mental health,insulin,1
5302,McHugh C/Disease of mental health,insulin,1
7424,Scott EM/Disease of mental health,insulin,1
3315,Hickie IB/Disease of mental health,insulin,1
9006,Wulf M/Disease of mental health,tyrosine hydroxylase,1
555,Barkovits K/Disease of mental health,tyrosine hydroxylase,1
7380,Schork K/Disease of mental health,tyrosine hydroxylase,1
2102,Eisenacher M/Disease of mental health,tyrosine hydroxylase,1
6914,Riederer P/Disease of mental health,tyrosine hydroxylase,4
2709,Gerlach M/Disease of mental health,tyrosine hydroxylase,1
2089,Eggers B/Disease of mental health,tyrosine hydroxylase,1
5108,Marcus K/Disease of mental health,tyrosine hydroxylase,1
1838,Dengler DG/Disease of mental health,cholecystokinin,1
8029,Sun Q/Disease of mental health,cholecystokinin,3
3163,Harikumar KG/Disease of mental health,cholecystokinin,1
5497,Miller LJ/Disease of mental health,cholecystokinin,1
7490,Sergienko EA/Disease of mental health,cholecystokinin,1
6323,Patel ML/Disease of mental health,C-reactive protein,1
7648,Shyam R/Disease of mental health,C-reactive protein,1
392,Atam V/Disease of mental health,C-reactive protein,1
748,Bharti H/Disease of mental health,C-reactive protein,1
7129,Sachan R/Disease of mental health,C-reactive protein,1
6267,Parihar A/Disease of mental health,C-reactive protein,1
8171,Tang Y/Disease of mental health,low density lipoprotein receptor,3
2614,Gao J/Disease of mental health,low density lipoprotein receptor,2
8752,Wang T/Disease of mental health,low density lipoprotein receptor,2
9347,Zhang Q/Disease of mental health,low density lipoprotein receptor,5
8727,Wang A/Disease of mental health,low density lipoprotein receptor,1
3486,Huang M/Disease of mental health,low density lipoprotein receptor,1
9242,Yu R/Disease of mental health,low density lipoprotein receptor,1
1318,Chen H/Disease of mental health,low density lipoprotein receptor,2
2620,Gao X/Disease of mental health,low density lipoprotein receptor,2
4821,Liu W/Disease of mental health,multiple sclerosis,4
2249,Fan M/Disease of mental health,multiple sclerosis,5
4893,Lu W/Disease of mental health,multiple sclerosis,3
9418,Zhu W/Disease of mental health,multiple sclerosis,3
5395,Meng L/Disease of mental health,multiple sclerosis,2
4892,Lu S/Disease of mental health,multiple sclerosis,2
8813,Wei YD/Disease of mental health,insulin,1
1337,Chen XX/Disease of mental health,insulin,1
9129,Yang LJ/Disease of mental health,insulin,1
2622,Gao XR/Disease of mental health,insulin,1
9016,Xia QR/Disease of mental health,insulin,5
6666,Qi CC/Disease of mental health,insulin,5
2690,Ge JF/Disease of mental health,insulin,5
8853,Wesenhagen KEJ/Disease of mental health,neurogranin,3
8278,Tijms BM/Disease of mental health,neurogranin,5
858,Boonkamp L/Disease of mental health,neurogranin,3
3363,Hoede PL/Disease of mental health,neurogranin,2
2864,Goossens J/Disease of mental health,neurogranin,2
1870,Dewit N/Disease of mental health,neurogranin,2
7330,Scheltens P/Disease of mental health,neurogranin,4
8545,Vanmechelen E/Disease of mental health,neurogranin,2
8647,Visser PJ/Disease of mental health,neurogranin,7
8225,Teunissen CE/Disease of mental health,neurogranin,5
8853,Wesenhagen KEJ/Disease of mental health,beta-secretase 1,3
8278,Tijms BM/Disease of mental health,beta-secretase 1,5
858,Boonkamp L/Disease of mental health,beta-secretase 1,3
3363,Hoede PL/Disease of mental health,beta-secretase 1,2
2864,Goossens J/Disease of mental health,beta-secretase 1,2
1870,Dewit N/Disease of mental health,beta-secretase 1,2
7330,Scheltens P/Disease of mental health,beta-secretase 1,4
8545,Vanmechelen E/Disease of mental health,beta-secretase 1,2
8647,Visser PJ/Disease of mental health,beta-secretase 1,7
8225,Teunissen CE/Disease of mental health,beta-secretase 1,5
4685,Li J/Disease of mental health,multiple sclerosis,6
9282,Zakeri M/Disease of mental health,multiple sclerosis,1
3531,Hutton GJ/Disease of mental health,multiple sclerosis,1
314,Aparasu RR/Disease of mental health,multiple sclerosis,1
2249,Fan M/Disease of mental health,interleukin 6,5
4817,Liu S/Disease of mental health,interleukin 6,7
8023,Sun HM/Disease of mental health,interleukin 6,4
4958,Ma MD/Disease of mental health,interleukin 6,4
2624,Gao YJ/Disease of mental health,interleukin 6,4
6666,Qi CC/Disease of mental health,interleukin 6,5
9016,Xia QR/Disease of mental health,interleukin 6,5
2690,Ge JF/Disease of mental health,interleukin 6,5
2249,Fan M/Disease of mental health,tumor necrosis factor,5
4817,Liu S/Disease of mental health,tumor necrosis factor,7
8023,Sun HM/Disease of mental health,tumor necrosis factor,4
4958,Ma MD/Disease of mental health,tumor necrosis factor,4
2624,Gao YJ/Disease of mental health,tumor necrosis factor,4
6666,Qi CC/Disease of mental health,tumor necrosis factor,5
9016,Xia QR/Disease of mental health,tumor necrosis factor,5
2690,Ge JF/Disease of mental health,tumor necrosis factor,5
2249,Fan M/Disease of mental health,insulin receptor substrate 1,5
4817,Liu S/Disease of mental health,insulin receptor substrate 1,7
8023,Sun HM/Disease of mental health,insulin receptor substrate 1,4
4958,Ma MD/Disease of mental health,insulin receptor substrate 1,4
2624,Gao YJ/Disease of mental health,insulin receptor substrate 1,4
6666,Qi CC/Disease of mental health,insulin receptor substrate 1,5
9016,Xia QR/Disease of mental health,insulin receptor substrate 1,5
2690,Ge JF/Disease of mental health,insulin receptor substrate 1,5
2249,Fan M/Disease of mental health,glial fibrillary acidic protein,5
4817,Liu S/Disease of mental health,glial fibrillary acidic protein,7
8023,Sun HM/Disease of mental health,glial fibrillary acidic protein,4
4958,Ma MD/Disease of mental health,glial fibrillary acidic protein,4
2624,Gao YJ/Disease of mental health,glial fibrillary acidic protein,4
6666,Qi CC/Disease of mental health,glial fibrillary acidic protein,5
9016,Xia QR/Disease of mental health,glial fibrillary acidic protein,5
2690,Ge JF/Disease of mental health,glial fibrillary acidic protein,5
9153,Yao Z/Disease of mental health,mitogen-activated protein kinase 3,1
4685,Li J/Disease of mental health,mitogen-activated protein kinase 3,6
756,Bian L/Disease of mental health,mitogen-activated protein kinase 3,1
4695,Li Q/Disease of mental health,mitogen-activated protein kinase 3,3
8755,Wang X/Disease of mental health,mitogen-activated protein kinase 3,14
9137,Yang X/Disease of mental health,mitogen-activated protein kinase 3,5
8811,Wei X/Disease of mental health,mitogen-activated protein kinase 3,1
8722,Wan G/Disease of mental health,mitogen-activated protein kinase 3,1
8759,Wang Y/Disease of mental health,mitogen-activated protein kinase 3,7
7586,Shi J/Disease of mental health,mitogen-activated protein kinase 3,1
3028,Guo J/Disease of mental health,mitogen-activated protein kinase 3,2
3916,Kang M/Disease of mental health,transferrin receptor,3
4424,Kwon S/Disease of mental health,transferrin receptor,2
4596,Lee W/Disease of mental health,transferrin receptor,3
4115,Kim Y/Disease of mental health,transferrin receptor,4
462,Bae E/Disease of mental health,transferrin receptor,2
4576,Lee J/Disease of mental health,transferrin receptor,2
6281,Park JY/Disease of mental health,transferrin receptor,2
4116,Kim YC/Disease of mental health,transferrin receptor,2
4091,Kim EY/Disease of mental health,transferrin receptor,2
4088,Kim DK/Disease of mental health,transferrin receptor,2
4737,Lim CS/Disease of mental health,transferrin receptor,2
4117,Kim YS/Disease of mental health,transferrin receptor,2
4578,Lee JP/Disease of mental health,transferrin receptor,2
3916,Kang M/Disease of mental health,albumin,3
4424,Kwon S/Disease of mental health,albumin,2
4596,Lee W/Disease of mental health,albumin,3
4115,Kim Y/Disease of mental health,albumin,4
462,Bae E/Disease of mental health,albumin,2
4576,Lee J/Disease of mental health,albumin,2
6281,Park JY/Disease of mental health,albumin,2
4116,Kim YC/Disease of mental health,albumin,2
4091,Kim EY/Disease of mental health,albumin,2
4088,Kim DK/Disease of mental health,albumin,2
4737,Lim CS/Disease of mental health,albumin,2
4117,Kim YS/Disease of mental health,albumin,2
4578,Lee JP/Disease of mental health,albumin,2
9391,Zhong P/Disease of mental health,insulin,1
2984,Guan B/Disease of mental health,insulin,1
4763,Lin Y/Disease of mental health,insulin,1
9350,Zhang S/Disease of mental health,insulin,2
2308,Fei L/Disease of mental health,C-reactive protein,1
2620,Gao X/Disease of mental health,C-reactive protein,2
9347,Zhang Q/Disease of mental health,C-reactive protein,5
8149,Tan X/Disease of mental health,C-reactive protein,1
9050,Xu F/Disease of mental health,C-reactive protein,1
6228,Pan Q/Disease of mental health,C-reactive protein,1
1335,Chen W/Disease of mental health,C-reactive protein,2
3252,Healy BC/Disease of mental health,multiple sclerosis,1
1192,Casady EC/Disease of mental health,multiple sclerosis,1
1390,Chitnis T/Disease of mental health,multiple sclerosis,1
8820,Weiner HL/Disease of mental health,multiple sclerosis,1
2796,Glanz BI/Disease of mental health,multiple sclerosis,1
2344,Fernando DT/Disease of mental health,insulin,1
1472,Clapperton A/Disease of mental health,insulin,1
691,Berecki-Gisolf J/Disease of mental health,insulin,1
6752,Rajpurohit S/Disease of mental health,albumin,1
5768,Musunuri B/Disease of mental health,albumin,1
7516,Shailesh/Disease of mental health,albumin,1
598,Basthi Mohan P/Disease of mental health,albumin,1
7579,Shetty S/Disease of mental health,albumin,1
2755,Gil-Gonzalez I/Disease of mental health,multiple sclerosis,1
6411,Perez-San-Gregorio MA/Disease of mental health,multiple sclerosis,1
1533,Conrad R/Disease of mental health,multiple sclerosis,1
5153,Martin-Rodriguez A/Disease of mental health,multiple sclerosis,1
6680,Qin S/Disease of mental health,ribosomal protein L13a,3
3492,Huang X/Disease of mental health,ribosomal protein L13a,3
6697,Qu S/Disease of mental health,ribosomal protein L13a,2
9302,Zarifkar P/Disease of mental health,multiple sclerosis,1
6376,Peinkhofer C/Disease of mental health,multiple sclerosis,1
685,Benros ME/Disease of mental health,multiple sclerosis,3
4243,Kondziella D/Disease of mental health,multiple sclerosis,1
5094,Maple PA/Disease of mental health,multiple sclerosis,1
369,Ascherio A/Disease of mental health,multiple sclerosis,1
1501,Cohen JI/Disease of mental health,multiple sclerosis,1
1649,Cutter G/Disease of mental health,multiple sclerosis,2
2779,Giovannoni G/Disease of mental health,multiple sclerosis,3
7525,Shannon-Lowe C/Disease of mental health,multiple sclerosis,1
8159,Tanasescu R/Disease of mental health,multiple sclerosis,6
2915,Gran B/Disease of mental health,multiple sclerosis,2
7171,Saji AM/Disease of mental health,multiple sclerosis,1
3042,Gupta V/Disease of mental health,multiple sclerosis,3
1756,De Blasiis P/Disease of mental health,multiple sclerosis,1
9514,de Sena G/Disease of mental health,multiple sclerosis,1
7660,Signoriello E/Disease of mental health,multiple sclerosis,3
7716,Sirico F/Disease of mental health,multiple sclerosis,1
3584,Imamura M/Disease of mental health,multiple sclerosis,2
4928,Lus G/Disease of mental health,multiple sclerosis,3
3143,Hanna Al-Shaikh R/Disease of mental health,phospholipase A2 group VI,1
5482,Milanowski LM/Disease of mental health,phospholipase A2 group VI,1
3382,Holla VV/Disease of mental health,phospholipase A2 group VI,1
4399,Kurihara K/Disease of mental health,phospholipase A2 group VI,1
9075,Yadav R/Disease of mental health,phospholipase A2 group VI,1
3894,Kamble N/Disease of mental health,phospholipase A2 group VI,2
5771,Muthusamy B/Disease of mental health,phospholipase A2 group VI,1
651,Bellad A/Disease of mental health,phospholipase A2 group VI,1
4297,Koziorowski D/Disease of mental health,phospholipase A2 group VI,1
8083,Szlufik S/Disease of mental health,phospholipase A2 group VI,1
3369,Hoffman-Zacharska D/Disease of mental health,phospholipase A2 group VI,1
2547,Fujioka S/Disease of mental health,phospholipase A2 group VI,1
8419,Tsuboi Y/Disease of mental health,phospholipase A2 group VI,1
7044,Ross OA/Disease of mental health,phospholipase A2 group VI,1
8887,Wierenga K/Disease of mental health,phospholipase A2 group VI,1
8477,Uitti RJ/Disease of mental health,phospholipase A2 group VI,1
8977,Wszolek Z/Disease of mental health,phospholipase A2 group VI,1
6207,Pal PK/Disease of mental health,phospholipase A2 group VI,3
1878,Dhar D/Disease of mental health,multiple sclerosis,1
3894,Kamble N/Disease of mental health,multiple sclerosis,2
6207,Pal PK/Disease of mental health,multiple sclerosis,3
1681,Dai Q/Disease of mental health,insulin,1
6648,Pu SS/Disease of mental health,insulin,1
9137,Yang X/Disease of mental health,insulin,5
4677,Li C/Disease of mental health,insulin,3
3249,He Y/Disease of mental health,insulin,4
4823,Liu X/Disease of mental health,insulin,8
8735,Wang G/Disease of mental health,insulin,4
9485,de A Boleti AP/Disease of mental health,insulin,1
9509,de O Cardoso PH/Disease of mental health,insulin,1
2218,F Frihling BE/Disease of mental health,insulin,1
2070,E Silva PS/Disease of mental health,insulin,1
9505,de Moraes LFRN/Disease of mental health,insulin,1
5469,Migliolo L/Disease of mental health,insulin,1
5972,Nordenstrom A/Disease of mental health,cytochrome P450 family 21 subfamily A member 2,1
4465,Lajic S/Disease of mental health,cytochrome P450 family 21 subfamily A member 2,1
2239,Falhammar H/Disease of mental health,cytochrome P450 family 21 subfamily A member 2,1
6739,Rahimian R/Disease of mental health,multiple sclerosis,1
6417,Perlman K/Disease of mental health,multiple sclerosis,1
1138,Canonne C/Disease of mental health,multiple sclerosis,1
5338,Mechawar N/Disease of mental health,multiple sclerosis,1
6048,Oh M/Disease of mental health,apolipoprotein E,1
6047,Oh JS/Disease of mental health,apolipoprotein E,3
6049,Oh SJ/Disease of mental health,apolipoprotein E,1
4591,Lee SJ/Disease of mental health,apolipoprotein E,1
7004,Roh JH/Disease of mental health,apolipoprotein E,1
4113,Kim WR/Disease of mental health,apolipoprotein E,1
7483,Seo HE/Disease of mental health,apolipoprotein E,1
3914,Kang JM/Disease of mental health,apolipoprotein E,1
7485,Seo SW/Disease of mental health,apolipoprotein E,2
4577,Lee JH/Disease of mental health,apolipoprotein E,2
5776,Na DL/Disease of mental health,apolipoprotein E,1
5964,Noh Y/Disease of mental health,apolipoprotein E,1
4101,Kim JS/Disease of mental health,apolipoprotein E,2
2892,Goverti D/Disease of mental health,aminoacylase 1,1
9268,Yuksel RN/Disease of mental health,aminoacylase 1,1
4004,Kaya H/Disease of mental health,aminoacylase 1,2
1082,Buyukluoglu N/Disease of mental health,aminoacylase 1,1
9261,Yucel C/Disease of mental health,aminoacylase 1,1
2820,Goka E/Disease of mental health,aminoacylase 1,2
3695,Janelidze S/Disease of mental health,glial fibrillary acidic protein,6
1424,Christian BT/Disease of mental health,glial fibrillary acidic protein,3
6623,Price J/Disease of mental health,glial fibrillary acidic protein,1
4543,Laymon C/Disease of mental health,glial fibrillary acidic protein,1
7406,Schupf N/Disease of mental health,glial fibrillary acidic protein,1
4180,Klunk WE/Disease of mental health,glial fibrillary acidic protein,1
4873,Lott I/Disease of mental health,glial fibrillary acidic protein,1
7671,Silverman W/Disease of mental health,glial fibrillary acidic protein,1
7034,Rosas HD/Disease of mental health,glial fibrillary acidic protein,1
9287,Zaman S/Disease of mental health,glial fibrillary acidic protein,1
5095,Mapstone M/Disease of mental health,glial fibrillary acidic protein,1
4458,Lai F/Disease of mental health,glial fibrillary acidic protein,1
253,Ances BM/Disease of mental health,glial fibrillary acidic protein,1
3140,Handen BL/Disease of mental health,glial fibrillary acidic protein,1
3148,Hansson O/Disease of mental health,glial fibrillary acidic protein,6
8812,Wei Y/Disease of mental health,tumor necrosis factor,1
1279,Chang L/Disease of mental health,tumor necrosis factor,2
4808,Liu G/Disease of mental health,tumor necrosis factor,2
8755,Wang X/Disease of mental health,tumor necrosis factor,14
9138,Yang Y/Disease of mental health,tumor necrosis factor,3
3195,Hashimoto K/Disease of mental health,tumor necrosis factor,3
1018,Buch S/Disease of mental health,telomerase reverse transcriptase,1
3595,Innes H/Disease of mental health,telomerase reverse transcriptase,1
4932,Lutz PL/Disease of mental health,telomerase reverse transcriptase,1
5937,Nischalke HD/Disease of mental health,telomerase reverse transcriptase,1
5139,Marquardt JU/Disease of mental health,telomerase reverse transcriptase,1
2394,Fischer J/Disease of mental health,telomerase reverse transcriptase,1
8829,Weiss KH/Disease of mental health,telomerase reverse transcriptase,1
7042,Rosendahl J/Disease of mental health,telomerase reverse transcriptase,1
5136,Marot A/Disease of mental health,telomerase reverse transcriptase,1
4319,Krawczyk M/Disease of mental health,telomerase reverse transcriptase,1
1204,Casper M/Disease of mental health,telomerase reverse transcriptase,1
4478,Lammert F/Disease of mental health,telomerase reverse transcriptase,1
2215,Eyer F/Disease of mental health,telomerase reverse transcriptase,1
8662,Vogel A/Disease of mental health,telomerase reverse transcriptase,1
5115,Marhenke S/Disease of mental health,telomerase reverse transcriptase,1
9574,von Felden J/Disease of mental health,telomerase reverse transcriptase,1
7534,Sharma R/Disease of mental health,telomerase reverse transcriptase,1
397,Atkinson SR/Disease of mental health,telomerase reverse transcriptase,1
5330,McQuillin A/Disease of mental health,telomerase reverse transcriptase,1
5845,Nattermann J/Disease of mental health,telomerase reverse transcriptase,1
7314,Schafmayer C/Disease of mental health,telomerase reverse transcriptase,1
2477,Franke A/Disease of mental health,telomerase reverse transcriptase,1
7958,Strassburg C/Disease of mental health,telomerase reverse transcriptase,1
6918,Rietschel M/Disease of mental health,telomerase reverse transcriptase,2
215,Altmann H/Disease of mental health,telomerase reverse transcriptase,1
8007,Sulk S/Disease of mental health,telomerase reverse transcriptase,1
8230,Thangapandi VR/Disease of mental health,telomerase reverse transcriptase,1
972,Brosch M/Disease of mental health,telomerase reverse transcriptase,1
4441,Lackner C/Disease of mental health,telomerase reverse transcriptase,1
7900,Stauber RE/Disease of mental health,telomerase reverse transcriptase,1
1133,Canbay A/Disease of mental health,telomerase reverse transcriptase,1
4780,Link A/Disease of mental health,telomerase reverse transcriptase,1
6835,Reiberger T/Disease of mental health,telomerase reverse transcriptase,1
5065,Mandorfer M/Disease of mental health,telomerase reverse transcriptase,1
7468,Semmler G/Disease of mental health,telomerase reverse transcriptase,1
7326,Scheiner B/Disease of mental health,telomerase reverse transcriptase,1
1724,Datz C/Disease of mental health,telomerase reverse transcriptase,1
7020,Romeo S/Disease of mental health,telomerase reverse transcriptase,1
2770,Ginanni Corradini S/Disease of mental health,telomerase reverse transcriptase,1
3615,Irving WL/Disease of mental health,telomerase reverse transcriptase,1
5652,Morling JR/Disease of mental health,telomerase reverse transcriptase,1
3010,Guha IN/Disease of mental health,telomerase reverse transcriptase,1
559,Barnes E/Disease of mental health,telomerase reverse transcriptase,1
295,Ansari MA/Disease of mental health,telomerase reverse transcriptase,1
6712,Quistrebert J/Disease of mental health,telomerase reverse transcriptase,1
8520,Valenti L/Disease of mental health,telomerase reverse transcriptase,1
5714,Muller SA/Disease of mental health,telomerase reverse transcriptase,1
5634,Morgan MY/Disease of mental health,telomerase reverse transcriptase,1
2041,Dufour JF/Disease of mental health,telomerase reverse transcriptase,1
8371,Trebicka J/Disease of mental health,telomerase reverse transcriptase,1
694,Berg T/Disease of mental health,telomerase reverse transcriptase,1
1823,Deltenre P/Disease of mental health,telomerase reverse transcriptase,1
5699,Mueller S/Disease of mental health,telomerase reverse transcriptase,1
3122,Hampe J/Disease of mental health,telomerase reverse transcriptase,1
7934,Stickel F/Disease of mental health,telomerase reverse transcriptase,1
3766,Jiang R/Disease of mental health,decorin,2
7754,Smailovic U/Disease of mental health,decorin,1
3237,Haytural H/Disease of mental health,decorin,1
8278,Tijms BM/Disease of mental health,decorin,5
4683,Li H/Disease of mental health,decorin,10
3162,Haret RM/Disease of mental health,decorin,1
7580,Shevchenko G/Disease of mental health,decorin,1
1316,Chen G/Disease of mental health,decorin,1
20,Abelein A/Disease of mental health,decorin,1
2809,Gobom J/Disease of mental health,decorin,6
2534,Frykman S/Disease of mental health,decorin,1
7453,Sekiguchi M/Disease of mental health,decorin,2
2546,Fujioka R/Disease of mental health,decorin,1
8778,Watamura N/Disease of mental health,decorin,1
7275,Sasaguri H/Disease of mental health,decorin,1
6000,Nystrom S/Disease of mental health,decorin,1
3119,Hammarstrom P/Disease of mental health,decorin,1
7156,Saido TC/Disease of mental health,decorin,1
3722,Jelic V/Disease of mental health,decorin,1
8076,Syvanen S/Disease of mental health,decorin,1
9321,Zetterberg H/Disease of mental health,decorin,27
8931,Winblad B/Disease of mental health,decorin,2
706,Bergquist J/Disease of mental health,decorin,1
8647,Visser PJ/Disease of mental health,decorin,7
5930,Nilsson P/Disease of mental health,decorin,2
1678,Dai B/Disease of mental health,C-reactive protein,2
8999,Wu X/Disease of mental health,C-reactive protein,4
9109,Yan F/Disease of mental health,C-reactive protein,2
1338,Chen Y/Disease of mental health,C-reactive protein,7
9065,Xu Y/Disease of mental health,C-reactive protein,6
9014,Xia Q/Disease of mental health,C-reactive protein,2
9353,Zhang X/Disease of mental health,C-reactive protein,10
9034,Xie X/Disease of mental health,C-reactive protein,4
1678,Dai B/Disease of mental health,tumor necrosis factor,2
8999,Wu X/Disease of mental health,tumor necrosis factor,4
9109,Yan F/Disease of mental health,tumor necrosis factor,2
1338,Chen Y/Disease of mental health,tumor necrosis factor,7
9065,Xu Y/Disease of mental health,tumor necrosis factor,6
9014,Xia Q/Disease of mental health,tumor necrosis factor,2
9353,Zhang X/Disease of mental health,tumor necrosis factor,10
9034,Xie X/Disease of mental health,tumor necrosis factor,4
8755,Wang X/Disease of mental health,multiple sclerosis,14
9125,Yang J/Disease of mental health,multiple sclerosis,3
3195,Hashimoto K/Disease of mental health,multiple sclerosis,3
1207,Castaneda SF/Disease of mental health,insulin,1
2594,Gallo LC/Disease of mental health,insulin,1
2631,Garcia ML/Disease of mental health,insulin,1
5390,Mendoza PM/Disease of mental health,insulin,1
3053,Gutierrez AP/Disease of mental health,insulin,1
4859,Lopez-Gurolla M/Disease of mental health,insulin,1
6997,Roesch S/Disease of mental health,insulin,1
6487,Pichardo MS/Disease of mental health,insulin,1
5727,Munoz F/Disease of mental health,insulin,1
8129,Talavera GA/Disease of mental health,insulin,1
2603,Gambardella J/Disease of mental health,angiotensin converting enzyme 2,1
3925,Kansakar U/Disease of mental health,angiotensin converting enzyme 2,1
7263,Sardu C/Disease of mental health,angiotensin converting enzyme 2,1
5429,Messina V/Disease of mental health,angiotensin converting enzyme 2,1
3700,Jankauskas SS/Disease of mental health,angiotensin converting enzyme 2,1
5110,Marfella R/Disease of mental health,angiotensin converting enzyme 2,1
4993,Maggi P/Disease of mental health,angiotensin converting enzyme 2,1
8755,Wang X/Disease of mental health,angiotensin converting enzyme 2,14
5593,Mone P/Disease of mental health,angiotensin converting enzyme 2,1
6251,Paolisso G/Disease of mental health,angiotensin converting enzyme 2,1
7842,Sorriento D/Disease of mental health,angiotensin converting enzyme 2,1
7254,Santulli G/Disease of mental health,angiotensin converting enzyme 2,1
6935,Rise HH/Disease of mental health,multiple sclerosis,1
998,Brune S/Disease of mental health,multiple sclerosis,1
1371,Chien C/Disease of mental health,multiple sclerosis,1
699,Berge T/Disease of mental health,multiple sclerosis,1
878,Bos SD/Disease of mental health,multiple sclerosis,1
267,Andorra M/Disease of mental health,multiple sclerosis,1
8516,Valdeolivas IP/Disease of mental health,multiple sclerosis,1
740,Beyer MK/Disease of mental health,multiple sclerosis,1
7851,Sowa P/Disease of mental health,multiple sclerosis,1
7323,Scheel M/Disease of mental health,multiple sclerosis,1
918,Brandt AU/Disease of mental health,multiple sclerosis,1
388,Asseyer S/Disease of mental health,multiple sclerosis,1
813,Blennow K/Disease of mental health,multiple sclerosis,19
6371,Pedersen ML/Disease of mental health,multiple sclerosis,1
9321,Zetterberg H/Disease of mental health,multiple sclerosis,27
9512,de Schotten MT/Disease of mental health,multiple sclerosis,1
1243,Cellerino M/Disease of mental health,multiple sclerosis,2
8466,Uccelli A/Disease of mental health,multiple sclerosis,1
6338,Paul F/Disease of mental health,multiple sclerosis,5
8632,Villoslada P/Disease of mental health,multiple sclerosis,1
3160,Harbo HF/Disease of mental health,multiple sclerosis,1
8855,Westlye LT/Disease of mental health,multiple sclerosis,5
3375,Hogestol EA/Disease of mental health,multiple sclerosis,1
9410,Zhou Y/Disease of mental health,neurotensin,5
5328,McNeil DW/Disease of mental health,neurotensin,1
3225,Haworth S/Disease of mental health,neurotensin,1
2038,Dudding T/Disease of mental health,neurotensin,1
1356,Chernus JM/Disease of mental health,neurotensin,1
4803,Liu C/Disease of mental health,neurotensin,3
4806,Liu D/Disease of mental health,neurotensin,1
8971,Wright CD/Disease of mental health,neurotensin,1
996,Brumbaugh J/Disease of mental health,neurotensin,1
6774,Randall CL/Disease of mental health,neurotensin,1
8864,Weyant RJ/Disease of mental health,neurotensin,1
1613,Crout RJ/Disease of mental health,neurotensin,1
2466,Foxman B/Disease of mental health,neurotensin,1
6852,Reis S/Disease of mental health,neurotensin,1
8286,Timpson NJ/Disease of mental health,neurotensin,2
5098,Marazita ML/Disease of mental health,neurotensin,1
7509,Shaffer JR/Disease of mental health,neurotensin,1
5729,Munoz-Lasso DC/Disease of mental health,frataxin,1
5583,Molla B/Disease of mental health,frataxin,1
7139,Saenz-Gamboa JJ/Disease of mental health,frataxin,1
3603,Insuasty E/Disease of mental health,frataxin,1
9527,de la Iglesia-Vaya M/Disease of mental health,frataxin,1
6562,Pook MA/Disease of mental health,frataxin,1
6214,Pallardo FV/Disease of mental health,frataxin,1
6210,Palau F/Disease of mental health,frataxin,1
2854,Gonzalez-Cabo P/Disease of mental health,frataxin,1
8821,Weiner MW/Disease of mental health,apolipoprotein E,1
3183,Harvey D/Disease of mental health,apolipoprotein E,1
4486,Landau SM/Disease of mental health,apolipoprotein E,1
8570,Veitch DP/Disease of mental health,apolipoprotein E,1
5887,Neylan TC/Disease of mental health,apolipoprotein E,1
2908,Grafman JH/Disease of mental health,apolipoprotein E,1
92,Aisen PS/Disease of mental health,apolipoprotein E,1
6444,Petersen RC/Disease of mental health,apolipoprotein E,1
3662,Jack CR Jr/Disease of mental health,apolipoprotein E,1
8347,Tosun D/Disease of mental health,apolipoprotein E,1
7546,Shaw LM/Disease of mental health,apolipoprotein E,1
8393,Trojanowski JQ/Disease of mental health,apolipoprotein E,1
7299,Saykin AJ/Disease of mental health,apolipoprotein E,1
3233,Hayes J/Disease of mental health,apolipoprotein E,1
1757,De Carli C/Disease of mental health,apolipoprotein E,1
2658,Garriz A/Disease of mental health,insulin,1
8913,Williamson SA/Disease of mental health,insulin,1
7511,Shah AD/Disease of mental health,insulin,1
2207,Evans RG/Disease of mental health,insulin,2
1863,Deveson Lucas DS/Disease of mental health,insulin,1
6596,Powell DR/Disease of mental health,insulin,1
8719,Walton SL/Disease of mental health,insulin,1
5140,Marques FZ/Disease of mental health,insulin,1
6845,Reina RD/Disease of mental health,insulin,1
4405,Kutelev GG/Disease of mental health,uncoupling protein 2,2
5052,Malyshkin SS/Disease of mental health,uncoupling protein 2,2
4336,Krivoruchko AB/Disease of mental health,uncoupling protein 2,2
3644,Ivanov AM/Disease of mental health,uncoupling protein 2,2
1355,Cherkashin DV/Disease of mental health,uncoupling protein 2,2
8367,Trandina AE/Disease of mental health,uncoupling protein 2,2
